id_stock_summary,date,stock_code,stock_name,remarks,previous,open_price,first_trade,high,low,close,change,volume,value,frequency,index_individual,offer,offer_volume,bid,bid_volume,listed_shares,tradeble_shares,weight_for_index,foreign_sell,foreign_buy,delisting_date,non_regular_volume,non_regular_value,non_regular_frequency
4024240,2026-06-03,CSMI,Cipta Selera Murni Tbk.,--UO2130000000E515------------,91.0,92.0,92.0,96.0,78.0,84.0,-7.0,10901700.0,931871600.0,1547.0,42.9,84.0,1200.0,83.0,21500.0,816061500.0,816061500.0,357842968.0,199400.0,589300.0,,0.0,0.0,0.0
4024241,2026-06-03,CSRA,Cisadane Sawit Raya Tbk.,--MO2135000000D232------------,805.0,805.0,805.0,810.0,685.0,755.0,-50.0,781400.0,574770000.0,450.0,604.0,755.0,18900.0,750.0,19300.0,2050000000.0,2050000000.0,314880000.0,87200.0,146000.0,,0.0,0.0,0.0
4024242,2026-06-03,CTBN,Citra Tubindo Tbk.,CDUO2135000000B144------------,6000.0,6150.0,6150.0,6150.0,5800.0,5900.0,-100.0,12100.0,72037500.0,47.0,4931.0,5900.0,3600.0,5850.0,10100.0,800371500.0,800371500.0,90522017.0,500.0,500.0,,0.0,0.0,0.0
4024243,2026-06-03,CTRA,Ciputra Development Tbk.,--MO1835MSH100H111------------,640.0,645.0,645.0,645.0,590.0,600.0,-40.0,27998100.0,16949186500.0,3560.0,134.3,600.0,112900.0,595.0,1065900.0,18535695255.0,18535695255.0,7940691847.0,16227700.0,16382200.0,,17.0,10880.0,1.0
4024244,2026-06-03,CTTH,Citatah Tbk.,--U-4100000000C121-----------X,161.0,0.0,0.0,157.0,145.0,145.0,-16.0,6182700.0,911798700.0,207.0,6.1,145.0,11255800.0,0.0,0.0,1230839821.0,1230839821.0,535784574.0,0.0,0.0,,0.0,0.0,0.0
4024245,2026-06-03,CUAN,Petrindo Jaya Kreasi Tbk.,--MO1H04500000A121------------,785.0,855.0,850.0,855.0,670.0,725.0,-60.0,1397838200.0,1041299579000.0,112303.0,3290.5,725.0,3520800.0,720.0,1049200.0,112418900000.0,112418900000.0,17840879430.0,555740300.0,452287200.0,,184510.0,123622100.0,2.0
4024246,2026-06-03,CYBR,ITSEC Asia Tbk.,--UO2135000000I121------------,605.0,605.0,610.0,610.0,560.0,585.0,-20.0,14455000.0,8361576000.0,4795.0,1170.0,590.0,19900.0,580.0,3100.0,13466259596.0,13466259596.0,2810646600.0,4691600.0,4602900.0,,0.0,0.0,0.0
4024247,2026-06-03,DAAZ,Daaz Bara Lestari Tbk.,--UO1105000000B146------------,1545.0,1545.0,1560.0,1595.0,1455.0,1555.0,10.0,836500.0,1282913000.0,612.0,176.7,1560.0,1000.0,1555.0,11400.0,1997000000.0,1997000000.0,299949400.0,121200.0,684500.0,,0.0,0.0,0.0
4024248,2026-06-03,DADA,Diamond Citra Propertindo Tbk.,--UO2130000000H111------------,50.0,50.0,50.0,50.0,50.0,50.0,0.0,441100.0,22055000.0,109.0,49.0,50.0,238655500.0,0.0,0.0,7431530800.0,7431530800.0,5831522219.0,0.0,0.0,,0.0,0.0,0.0
4024249,2026-06-03,DART,Duta Anggada Realty Tbk.,--UO2100000000H111------------,132.0,131.0,131.0,136.0,125.0,125.0,-7.0,403900.0,52228300.0,131.0,23.1,126.0,2000.0,125.0,38900.0,3141390962.0,3141390962.0,235604322.0,54100.0,44400.0,,0.0,0.0,0.0
4024250,2026-06-03,DATA,Remala Abadi Tbk.,--UO2135000000J311------------,1675.0,1710.0,1710.0,1725.0,1425.0,1510.0,-165.0,3024400.0,4521497500.0,1607.0,803.2,1510.0,2600.0,1500.0,1300.0,1375000000.0,1375000000.0,198687500.0,494900.0,925400.0,,0.0,0.0,0.0
4024251,2026-06-03,DAYA,Duta Intidaya Tbk.,--UO2135000000D111------------,1080.0,0.0,0.0,1090.0,1020.0,1080.0,0.0,70900.0,73972500.0,38.0,603.0,1080.0,100900.0,1060.0,4300.0,2420547025.0,2420547025.0,185413902.0,8900.0,0.0,,0.0,0.0,0.0
4024252,2026-06-03,DCII,DCI Indonesia Tbk.,--UO2130000000I121------------,190025.0,0.0,0.0,194500.0,191000.0,191000.0,975.0,1200.0,231990000.0,11.0,45476.2,194000.0,100.0,182225.0,100.0,2383745900.0,2383745900.0,442184864.0,0.0,0.0,,0.0,0.0,0.0
4024253,2026-06-03,DEAL,Dewata Freightinternational Tbk.,--U-4100000000K211ME-L---Y---X,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1146170959.0,1146170959.0,974016081.0,0.0,0.0,,0.0,0.0,0.0
4024254,2026-06-03,DEFI,Danasupra Erapacific Tbk.,--UO2130000000G512------------,129.0,136.0,135.0,136.0,110.0,110.0,-19.0,34382200.0,4025239900.0,4097.0,220.8,110.0,581000.0,0.0,0.0,687266666.0,687266666.0,169273780.0,4154000.0,4848700.0,,0.0,0.0,0.0
4024255,2026-06-03,DEPO,Caturkarda Depo Bangunan Tbk.,--UO2135000000E743------------,248.0,248.0,250.0,266.0,236.0,236.0,-12.0,157400.0,38095400.0,88.0,49.0,238.0,22000.0,236.0,183300.0,6790000000.0,6790000000.0,509929000.0,19400.0,0.0,,0.0,0.0,0.0
4024256,2026-06-03,DEWA,Darma Henwa Tbk,--MO1X35M00000A132------------,334.0,338.0,338.0,340.0,284.0,294.0,-40.0,955812900.0,287936568800.0,34216.0,97.0,294.0,10031900.0,292.0,2557100.0,40687434244.0,40687434244.0,24640310178.0,140592400.0,394240300.0,,8200.0,2522000.0,5.0
4024257,2026-06-03,DEWI,Dewi Shri Farmindo Tbk.,--MO2130000000D231------------,117.0,117.0,117.0,118.0,108.0,116.0,-1.0,82236800.0,9522342400.0,6632.0,116.0,116.0,72500.0,114.0,169000.0,2000000000.0,2000000000.0,729800000.0,5748400.0,6908200.0,,1710000.0,200070000.0,1.0
4024258,2026-06-03,DFAM,Dafam Property Indonesia Tbk.,--UO2100000000E512------------,107.0,108.0,108.0,111.0,102.0,107.0,0.0,40198400.0,4311392200.0,2455.0,93.0,107.0,92200.0,106.0,603400.0,1899852850.0,1899852850.0,437916082.0,9960000.0,4351000.0,,0.0,0.0,0.0
4024259,2026-06-03,DGIK,Nusa Konstruksi Enjiniring Tbk.,--MO2130000000J211------------,132.0,0.0,0.0,131.0,125.0,128.0,-4.0,1284500.0,163341400.0,149.0,56.9,129.0,14100.0,128.0,44600.0,5541165000.0,5541165000.0,1120977680.0,64300.0,15300.0,,0.0,0.0,0.0
4024260,2026-06-03,DGNS,Diagnos Laboratorium Utama Tbk.,--MO2130000000F121------------,224.0,224.0,224.0,232.0,202.0,226.0,2.0,481900.0,107958400.0,158.0,113.0,226.0,69500.0,222.0,13000.0,1279651500.0,1279651500.0,250000000.0,11100.0,67400.0,,0.0,0.0,0.0
4024261,2026-06-03,DGWG,Delta Giri Wacana Tbk.,--MO1135000000B112------------,306.0,308.0,308.0,318.0,306.0,316.0,10.0,13489500.0,4181425600.0,1812.0,137.4,316.0,131700.0,314.0,300.0,5882353000.0,5882353000.0,877058832.0,1428600.0,2517300.0,,0.0,0.0,0.0
4024262,2026-06-03,DIGI,Arkadia Digital Media Tbk.,--U-4100000000E614-E---------X,36.0,0.0,0.0,36.0,33.0,33.0,-3.0,139900.0,4797300.0,28.0,82.5,33.0,4393500.0,0.0,0.0,1625000000.0,1625000000.0,496925000.0,0.0,0.0,,0.0,0.0,0.0
4024263,2026-06-03,DILD,Intiland Development Tbk.,--MO1135000000H111------------,119.0,119.0,120.0,120.0,112.0,115.0,-4.0,25555200.0,2948905700.0,1744.0,20.0,115.0,360100.0,114.0,69500.0,10365854185.0,10365854185.0,4041646547.0,5080900.0,4482600.0,,0.0,0.0,0.0
4024264,2026-06-03,DIVA,Distribusi Voucher Nusantara Tbk.,--UO2130000000I111------------,128.0,129.0,128.0,129.0,112.0,114.0,-14.0,10691200.0,1270321100.0,1337.0,7.7,114.0,21000.0,113.0,612700.0,1428571400.0,1428571400.0,257999995.0,830700.0,1495100.0,,0.0,0.0,0.0
4024265,2026-06-03,DKFT,Central Omega Resources Tbk.,--MO1135403000B146------------,680.0,685.0,690.0,705.0,615.0,630.0,-50.0,16351900.0,10631574000.0,1607.0,1618.3,630.0,99300.0,625.0,179000.0,5638246600.0,5638246600.0,1830738671.0,3995000.0,2530100.0,,0.0,0.0,0.0
4024266,2026-06-03,DKHH,Cipta Sarana Medika Tbk.,--UO2100000000F121------------,63.0,63.0,63.0,68.0,55.0,57.0,-6.0,47055800.0,2958145900.0,2700.0,43.2,58.0,14100.0,57.0,184000.0,2550312624.0,2550312624.0,530175794.0,10559500.0,1856600.0,,0.0,0.0,0.0
4024267,2026-06-03,DLTA,Delta Djakarta Tbk.,--UO1105000000D211------------,1945.0,1955.0,1950.0,1955.0,1920.0,1930.0,-15.0,51700.0,100065500.0,86.0,11536.9,1935.0,2100.0,1925.0,6000.0,800659050.0,800659050.0,120419121.0,33100.0,2300.0,,0.0,0.0,0.0
4024268,2026-06-03,DMAS,Puradelta Lestari Tbk.,--MO1135000000H111------------,159.0,160.0,160.0,161.0,153.0,156.0,-3.0,214613200.0,33594064800.0,8886.0,74.3,156.0,47800.0,155.0,3284000.0,48198111100.0,48198111100.0,8497326987.0,55296400.0,104908700.0,,200000.0,13200000.0,1.0
4024269,2026-06-03,DMMX,Digital Mediatama Maxima Tbk.,--UO2135000000I121------------,175.0,0.0,0.0,175.0,149.0,157.0,-18.0,854700.0,136505900.0,167.0,68.3,157.0,14300.0,156.0,4400.0,7692307700.0,7692307700.0,1482307694.0,326200.0,0.0,,0.0,0.0,0.0
4024270,2026-06-03,DMND,Diamond Food Indonesia Tbk.,--UO1135000000D112------------,600.0,0.0,0.0,600.0,555.0,590.0,-10.0,51500.0,30018500.0,64.0,64.5,590.0,2100.0,575.0,7700.0,9468359000.0,9468359000.0,734744658.0,13900.0,0.0,,0.0,0.0,0.0
4024271,2026-06-03,DNAR,Bank Oke Indonesia Tbk.,--MO2105000000G111------------,120.0,120.0,120.0,121.0,111.0,115.0,-5.0,1522800.0,174894700.0,257.0,113.5,115.0,77500.0,114.0,4000.0,16721891185.0,16721891185.0,1259158406.0,22700.0,22000.0,,0.0,0.0,0.0
4024272,2026-06-03,DNET,Indoritel Makmur Internasional Tbk.,--UO1100000000G512------------,9900.0,10300.0,10300.0,10900.0,9300.0,9600.0,-300.0,84500.0,835025000.0,68.0,8433.0,9600.0,1200.0,9400.0,100.0,14184000000.0,14184000000.0,1068055200.0,1300.0,2600.0,,0.0,0.0,0.0
4024273,2026-06-03,DOID,BUMA Internasional Grup Tbk.,--MO2105000000A132------------,208.0,208.0,206.0,208.0,190.0,202.0,-6.0,9818200.0,1954445700.0,855.0,273.5,202.0,99600.0,198.0,31400.0,7651007132.0,7651007132.0,3509516971.0,1313900.0,7515800.0,,3500.0,686000.0,1.0
4024274,2026-06-03,DOOH,Era Media Sejahtera Tbk.,--UO2135000000E611------------,142.0,142.0,143.0,143.0,123.0,127.0,-15.0,30539300.0,3960120800.0,1783.0,127.0,127.0,68800.0,126.0,496900.0,7738891036.0,7738891036.0,2274460075.0,7925200.0,5902800.0,,0.0,0.0,0.0
4024275,2026-06-03,DOSS,Global Sukses Digital Tbk.,--UO2130000000E311------------,138.0,138.0,138.0,139.0,127.0,131.0,-7.0,2384800.0,313416200.0,183.0,97.0,131.0,31100.0,130.0,400.0,1725000000.0,1725000000.0,341550000.0,115300.0,1750000.0,,0.0,0.0,0.0
4024276,2026-06-03,DPNS,Duta Pertiwi Nusantara Tbk.,--UO2100000000B113---L--------,310.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,100.7,0.0,0.0,0.0,0.0,331129952.0,331129952.0,116259726.0,0.0,0.0,,0.0,0.0,0.0
4024277,2026-06-03,DPUM,Dua Putra Utama Makmur Tbk.,--UO2105000000D231------------,195.0,198.0,198.0,200.0,166.0,188.0,-7.0,15704100.0,2917036200.0,898.0,34.2,188.0,97300.0,186.0,27500.0,4175000000.0,4175000000.0,1265025000.0,5596100.0,2139600.0,,0.0,0.0,0.0
4024278,2026-06-03,DRMA,Dharma Polimetal Tbk.,--MO1135000000E111------------,975.0,975.0,980.0,980.0,965.0,980.0,5.0,2407500.0,2345153000.0,265.0,196.0,980.0,165300.0,975.0,100000.0,4705882300.0,4705882300.0,895999990.0,764700.0,289600.0,,0.0,0.0,0.0
4024279,2026-06-03,DSFI,Dharma Samudera Fishing Industries Tbk.,--UO2130000000D231------------,75.0,75.0,75.0,76.0,66.0,69.0,-6.0,4339400.0,301957500.0,850.0,39.3,70.0,327600.0,69.0,163600.0,1857135500.0,1857135500.0,564569192.0,26100.0,937300.0,,0.0,0.0,0.0
4024280,2026-06-03,DSNG,Dharma Satya Nusantara Tbk.,--MO18A5MGG200D232------------,1210.0,1225.0,1230.0,1230.0,1100.0,1195.0,-15.0,9758200.0,11099040000.0,2304.0,323.0,1195.0,48800.0,1180.0,100.0,10599842400.0,10599842400.0,3433288953.0,5214400.0,2607400.0,,0.0,0.0,0.0
4024281,2026-06-03,DSSA,Dian Swastatika Sentosa Tbk,--MO1834000000A121------------,615.0,685.0,685.0,765.0,570.0,690.0,75.0,2074757800.0,1374951933000.0,175286.0,11500.0,690.0,2821600.0,685.0,334300.0,192638080000.0,192638080000.0,39336695925.0,769306000.0,500811300.0,,40.0,24520.0,1.0
4024282,2026-06-03,DUCK,Jaya Bersama Indo Tbk.,--U-4100000000E515---L---Y---X,176.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,34.9,0.0,0.0,0.0,0.0,1283330000.0,1283330000.0,1116497100.0,0.0,0.0,,0.0,0.0,0.0
4024283,2026-06-03,DUTI,Duta Pertiwi Tbk,--U-4135000000H111-----------X,4100.0,0.0,0.0,4100.0,4100.0,4100.0,0.0,2600.0,10660000.0,9.0,412.4,4100.0,1000.0,4050.0,200.0,1850000000.0,1850000000.0,140045000.0,0.0,0.0,,0.0,0.0,0.0
4024284,2026-06-03,DVLA,Darya-Varia Laboratoria Tbk.,--UO2135000000F211------------,1580.0,0.0,0.0,1585.0,1530.0,1575.0,-5.0,41500.0,64391000.0,51.0,579.7,1575.0,3200.0,1540.0,1800.0,1120000000.0,1120000000.0,86912000.0,100.0,13000.0,,0.0,0.0,0.0
4024285,2026-06-03,DWGL,Dwi Guna Laksana Tbk.,--UO2135000000A122------------,240.0,248.0,246.0,248.0,216.0,240.0,0.0,1178600.0,270528000.0,188.0,160.0,240.0,33500.0,238.0,1000.0,9252820991.0,9252820991.0,2750863681.0,144100.0,47200.0,,0.0,0.0,0.0
4024286,2026-06-03,DYAN,Dyandra Media International Tbk.,--UO2130000000C224------------,76.0,76.0,76.0,77.0,69.0,73.0,-3.0,5448800.0,397175400.0,569.0,20.9,73.0,80400.0,72.0,366200.0,4272964279.0,4272964279.0,927660545.0,732000.0,428100.0,,0.0,0.0,0.0
4024287,2026-06-03,EAST,Eastparc Hotel Tbk.,XDUO2130000000E512------------,89.0,89.0,89.0,89.0,87.0,88.0,-1.0,2214200.0,193846300.0,483.0,66.2,89.0,1252600.0,88.0,128900.0,4126405336.0,4126405336.0,1587428133.0,6900.0,20000.0,,0.0,0.0,0.0
4024288,2026-06-03,ECII,Electronic City Indonesia Tbk.,--UO2130000000E742------------,152.0,157.0,157.0,157.0,136.0,140.0,-12.0,658400.0,94650100.0,232.0,3.5,140.0,9400.0,137.0,1200.0,1334333000.0,1334333000.0,166124459.0,91400.0,150000.0,,0.0,0.0,0.0
4024289,2026-06-03,EDGE,Indointernet Tbk.,--UO2105000000I121------------,4790.0,0.0,0.0,0.0,0.0,4790.0,0.0,0.0,0.0,0.0,324.7,0.0,0.0,0.0,0.0,2020250000.0,2020250000.0,159599750.0,0.0,0.0,,0.0,0.0,0.0
4024290,2026-06-03,EKAD,Ekadharma International Tbk.,CDUO2130000000B113------------,174.0,174.0,173.0,174.0,170.0,171.0,-3.0,132400.0,22636600.0,104.0,2163.2,172.0,245500.0,171.0,22000.0,3493875000.0,3493875000.0,588019163.0,5900.0,42700.0,,0.0,0.0,0.0
4024291,2026-06-03,ELIT,Data Sinergitama Jaya Tbk.,--MO2130000000I121------------,190.0,191.0,192.0,193.0,165.0,170.0,-20.0,10609300.0,1884078000.0,934.0,141.7,176.0,4700.0,170.0,45800.0,2031643057.0,561432633.0,543667682.0,921200.0,1429600.0,,0.0,0.0,0.0
4024292,2026-06-03,ELPI,Pelayaran Nasional Ekalya Purnamasari Tbk.,--UO1135000000K211------------,1495.0,1495.0,1490.0,1495.0,1275.0,1330.0,-165.0,2427600.0,3234679500.0,960.0,665.0,1335.0,1500.0,1330.0,700.0,7412000000.0,7412000000.0,1111800000.0,475600.0,657100.0,,0.0,0.0,0.0
4024293,2026-06-03,ELSA,Elnusa Tbk.,--MO1839V9A000A131------------,630.0,630.0,635.0,635.0,575.0,595.0,-35.0,28955600.0,17213038000.0,4132.0,148.8,595.0,1210900.0,590.0,383200.0,7298500000.0,7298500000.0,3108431150.0,6608500.0,12772200.0,,0.0,0.0,0.0
4024294,2026-06-03,ELTY,Bakrieland Development Tbk.,--U-4135000000H111-----------X,32.0,0.0,0.0,32.0,29.0,29.0,-3.0,87775200.0,2570170200.0,1842.0,6.0,29.0,95953200.0,0.0,0.0,43521913019.0,43521913019.0,36919638814.0,0.0,0.0,,0.0,0.0,0.0
4024295,2026-06-03,EMAS,Merdeka Gold Resources Tbk.,--UO2100000000B143------------,7500.0,7350.0,7350.0,7475.0,6575.0,6950.0,-550.0,32704400.0,230720765000.0,17659.0,241.3,6950.0,61500.0,6925.0,66900.0,14731366060.0,7350951663.0,4600605621.0,9577000.0,23227300.0,,9400.0,71440000.0,1.0
4024296,2026-06-03,EMDE,Megapolitan Developments Tbk.,--UO2130000000H111------------,64.0,64.0,64.0,65.0,58.0,62.0,-2.0,5904200.0,354283700.0,366.0,24.8,62.0,10900.0,61.0,143700.0,3350000000.0,3350000000.0,589265000.0,359600.0,735100.0,,0.0,0.0,0.0
4024297,2026-06-03,EMTK,Elang Mahkota Teknologi Tbk.,CDMO1HB05HH200I111------------,605.0,610.0,615.0,615.0,540.0,565.0,-40.0,65370600.0,36990709000.0,7032.0,784.7,565.0,278700.0,560.0,42500.0,61426451483.0,61426451483.0,16548286030.0,24824800.0,35430700.0,,65060.0,49108780.0,3.0
4024298,2026-06-03,ENAK,Champ Resto Indonesia Tbk.,--UO2135000000E515------------,286.0,0.0,0.0,286.0,264.0,264.0,-22.0,33700.0,9100400.0,41.0,31.1,266.0,3800.0,264.0,5100.0,2166666800.0,2166666800.0,209950013.0,1800.0,12200.0,,0.0,0.0,0.0
4024299,2026-06-03,ENRG,Energi Mega Persada Tbk.,--MO1K3CM23000A111------------,1430.0,1430.0,1435.0,1455.0,1270.0,1350.0,-80.0,48490700.0,66278823000.0,11088.0,112.6,1350.0,26300.0,1345.0,56400.0,26346230250.0,26346230250.0,11592341310.0,21736400.0,20075000.0,,0.0,0.0,0.0
4024300,2026-06-03,ENVY,Envy Technologies Indonesia Tbk.,--U-4100000000I121-E-L-------X,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,1800000000.0,1800000000.0,1551240000.0,0.0,0.0,,0.0,0.0,0.0
4024301,2026-06-03,ENZO,Morenzo Abadi Perkasa Tbk.,--UO2100000000D231------------,70.0,72.0,72.0,73.0,60.0,60.0,-10.0,20953700.0,1319111000.0,1406.0,57.1,60.0,141000.0,0.0,0.0,2162547122.0,2162547122.0,663685712.0,2313900.0,2361000.0,,0.0,0.0,0.0
4024302,2026-06-03,EPAC,Megalestari Epack Sentosaraya Tbk.,--UO2130000000B131------------,62.0,62.0,61.0,62.0,53.0,56.0,-6.0,61662400.0,3371287700.0,2935.0,50.9,56.0,187600.0,55.0,844600.0,3303400000.0,3303400000.0,735997520.0,0.0,0.0,,12800000.0,1062400000.0,1.0
4024303,2026-06-03,EPMT,Enseval Putera Megatrading Tbk.,--UO1135000000D111------------,2270.0,2270.0,2260.0,2270.0,2200.0,2250.0,-20.0,59100.0,132201000.0,70.0,1574.2,2270.0,100.0,2210.0,100.0,2708640000.0,2708640000.0,203418864.0,4700.0,29700.0,,0.0,0.0,0.0
4024304,2026-06-03,ERAA,Erajaya Swasembada Tbk.,--MO1835UH3100E742------------,378.0,382.0,382.0,382.0,356.0,362.0,-16.0,35206300.0,12827656600.0,4344.0,181.7,362.0,524300.0,360.0,121200.0,15950000000.0,15950000000.0,6574590000.0,13714100.0,15577300.0,,0.0,0.0,0.0
4024305,2026-06-03,ERAL,Sinar Eka Selaras Tbk.,--MO1135000000E742------------,290.0,290.0,290.0,290.0,260.0,276.0,-14.0,12727500.0,3459171000.0,1108.0,70.8,276.0,233600.0,272.0,100.0,5187500000.0,5187500000.0,1027125000.0,1817100.0,3128500.0,,0.0,0.0,0.0
4024306,2026-06-03,ERTX,Eratex Djaja Tbk.,--MO2130000000E411------------,157.0,153.0,153.0,155.0,134.0,137.0,-20.0,1247200.0,176406000.0,295.0,58.1,137.0,23200.0,135.0,166800.0,1286539792.0,1286539792.0,96490484.0,45200.0,21700.0,,0.0,0.0,0.0
4024307,2026-06-03,ESIP,Sinergi Inti Plastindo Tbk.,--UO2130000000B131------------,129.0,129.0,130.0,130.0,110.0,111.0,-18.0,35397200.0,4090445100.0,4011.0,82.4,111.0,421700.0,110.0,5000.0,1109953847.0,1109953847.0,401248316.0,4213700.0,7756900.0,,0.0,0.0,0.0
4024308,2026-06-03,ESSA,ESSA Industries Indonesia Tbk.,--MO1H35M23600B111------------,665.0,670.0,670.0,675.0,585.0,605.0,-60.0,155448800.0,95205487000.0,10903.0,1126.4,605.0,121800.0,600.0,119900.0,17226975700.0,17226975700.0,9293953390.0,36513300.0,57338900.0,,10000000.0,6050000000.0,1.0
4024309,2026-06-03,ESTA,Esta Multi Usaha Tbk.,--UO2130000000E512------------,210.0,0.0,0.0,218.0,180.0,200.0,-10.0,885200.0,176213100.0,168.0,501.4,200.0,6200.0,195.0,3200.0,2425354179.0,2425354179.0,228953434.0,200000.0,0.0,,0.0,0.0,0.0
4024310,2026-06-03,ESTI,Ever Shine Tex Tbk.,--UO2100000000E413------------,125.0,127.0,129.0,129.0,107.0,107.0,-18.0,1589800.0,189463500.0,347.0,43.0,117.0,1800.0,107.0,880900.0,2015208720.0,2015208720.0,171091220.0,32700.0,239000.0,,0.0,0.0,0.0
4024311,2026-06-03,ETWA,Eterindo Wahanatama Tbk,--U-4100000000B111ME-L---Y---X,70.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,4668671400.0,4668671400.0,729246473.0,0.0,0.0,,0.0,0.0,0.0
4024312,2026-06-03,EURO,Estee Gold Feet Tbk.,--U-3000000000D421------------,1745.0,0.0,0.0,1910.0,1575.0,1575.0,-170.0,1361000.0,2347391500.0,479.0,2250.0,1575.0,479200.0,0.0,0.0,2548826428.0,2548826428.0,0.0,493900.0,79100.0,,0.0,0.0,0.0
4024313,2026-06-03,EXCL,XLSMART Telecom Sejahtera Tbk.,--MO1S30F44000J321------------,2880.0,2900.0,2900.0,2900.0,2700.0,2830.0,-50.0,11602800.0,32355172000.0,4889.0,143.6,2830.0,3600.0,2820.0,100.0,18199862451.0,18199862451.0,4196888281.0,6221200.0,3150100.0,,4.0,11320.0,1.0
4024314,2026-06-03,FAPA,FAP Agri Tbk.,--UO2105000000D232------------,7200.0,7225.0,7225.0,7225.0,7200.0,7225.0,25.0,5700.0,41172500.0,10.0,392.7,7225.0,4900.0,7200.0,2100.0,3629411800.0,3629411800.0,497592358.0,0.0,600.0,,0.0,0.0,0.0
4024315,2026-06-03,FAST,Fast Food Indonesia Tbk.,--UO2135000000E515------------,256.0,256.0,256.0,260.0,226.0,236.0,-20.0,1029800.0,246380000.0,362.0,742.3,236.0,66400.0,234.0,146700.0,4523610492.0,4523610492.0,944982232.0,129800.0,3900.0,,0.0,0.0,0.0
4024316,2026-06-03,FASW,Fajar Surya Wisesa Tbk.,--U-4135000000B131-----------X,5275.0,0.0,0.0,0.0,0.0,5275.0,0.0,0.0,0.0,0.0,1249.0,0.0,0.0,0.0,0.0,3221255423.0,3221255423.0,5476134.0,0.0,0.0,,0.0,0.0,0.0
4024317,2026-06-03,FILM,MD Entertainment Tbk.,--UO1830000000E621------------,2170.0,2200.0,2200.0,2280.0,1935.0,1975.0,-195.0,4068800.0,8231979500.0,2714.0,995.8,1995.0,4000.0,1975.0,3300.0,10887566758.0,10887566758.0,2681607692.0,1648100.0,1114400.0,,0.0,0.0,0.0
4024318,2026-06-03,FIMP,Fimperkasa Utama Tbk.,--U-4000000000J211----S------X,69.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,55.2,0.0,0.0,0.0,0.0,400000975.0,400000975.0,0.0,0.0,0.0,,0.0,0.0,0.0
4024319,2026-06-03,FIRE,Alfa Energi Investama Tbk.,--UO2130000000A122------------,109.0,109.0,110.0,113.0,100.0,103.0,-6.0,9933200.0,1046986900.0,1291.0,20.6,103.0,82100.0,102.0,34200.0,1475363179.0,1475363179.0,713485633.0,1473300.0,684900.0,,0.0,0.0,0.0
4024320,2026-06-03,FISH,FKS Multi Agro Tbk.,--UO1135000000D232------------,695.0,0.0,0.0,695.0,630.0,675.0,-20.0,44200.0,30261000.0,66.0,5400.0,685.0,9100.0,675.0,300.0,4800000000.0,4800000000.0,411360000.0,0.0,0.0,,0.0,0.0,0.0
4024321,2026-06-03,FITT,Hotel Fitra International Tbk.,--UO2100000000E512---L--------,352.0,352.0,348.0,352.0,310.0,346.0,-6.0,1501100.0,493542800.0,249.0,446.1,346.0,21900.0,326.0,2500.0,1304272051.0,1080272051.0,271810295.0,51200.0,32400.0,,0.0,0.0,0.0
4024322,2026-06-03,FLMC,Falmaco Nonwoven Industri Tbk.,--U-3000000000D421------------,164.0,0.0,0.0,164.0,148.0,154.0,-10.0,464200.0,69621400.0,143.0,77.0,154.0,53100.0,148.0,17500.0,781250000.0,781250000.0,0.0,0.0,0.0,,0.0,0.0,0.0
4024323,2026-06-03,FMII,Fortune Mate Indonesia Tbk,--UO2135000000H111------------,214.0,0.0,0.0,254.0,197.0,240.0,26.0,321900.0,71059100.0,226.0,566.1,238.0,3500.0,197.0,400.0,6400000000.0,6400000000.0,776320000.0,30400.0,22000.0,,0.0,0.0,0.0
4024324,2026-06-03,FOLK,Multi Garam Utama Tbk.,--UO2135000000C311------------,202.0,202.0,200.0,202.0,172.0,172.0,-30.0,3125500.0,549995200.0,571.0,172.0,172.0,1536700.0,0.0,0.0,4091357544.0,4091357544.0,1218815412.0,101400.0,339400.0,,0.0,0.0,0.0
4024325,2026-06-03,FOOD,Sentra Food Indonesia Tbk.,--U-4130000000D222-E---------X,165.0,0.0,0.0,165.0,154.0,154.0,-11.0,9900.0,1547700.0,7.0,114.1,165.0,108400.0,0.0,0.0,650000000.0,650000000.0,150020000.0,0.0,0.0,,0.0,0.0,0.0
4024326,2026-06-03,FORE,Fore Kopi Indonesia Tbk.,--UO2135000000D212------------,730.0,750.0,745.0,750.0,655.0,685.0,-45.0,15669000.0,10807821000.0,4017.0,364.4,690.0,10100.0,685.0,63700.0,8918359270.0,8918359270.0,1879990134.0,4637900.0,2178800.0,,0.0,0.0,0.0
4024327,2026-06-03,FORU,Fortune Indonesia Tbk,--UO2100000000E611------------,1665.0,1635.0,1650.0,1700.0,1435.0,1525.0,-140.0,261600.0,405945000.0,201.0,1173.1,1540.0,12800.0,1525.0,1800.0,465224000.0,465224000.0,54152074.0,0.0,0.0,,0.0,0.0,0.0
